,id_left,id_right
710,108,115
711,108,104
712,115,119
713,115,108
714,119,292
715,119,115
716,123,124
717,124,128
718,124,123
719,128,133
720,128,124
721,133,128
722,142,144
723,144,142
724,187,191
725,191,195
726,191,187
727,195,200
728,195,191
729,200,203
730,200,195
731,203,209
732,203,200
733,209,203
734,218,223
735,221,226
736,223,218
737,226,231
738,226,221
739,231,226
740,232,236
741,235,239
742,236,241
743,236,232
744,239,245
745,239,235
746,241,236
747,245,251
748,245,239
749,249,254
750,251,258
751,251,245
752,254,259
753,254,249
754,258,251
755,259,254
756,262,267
757,267,262
758,275,280
759,280,283
760,280,275
761,283,280
762,283,287
763,284,296
764,287,283
765,287,291
766,291,287
767,292,119
768,296,284
769,296,306
770,306,572
771,306,296
772,332,360
773,332,399
774,360,397
775,360,332
776,397,416
777,397,360
778,399,576
779,399,332
780,416,439
781,416,397
782,439,495
783,439,416
784,495,514
785,495,439
786,514,609
787,514,495
788,561,582
789,572,580
790,572,306
791,576,399
792,580,584
793,580,572
794,582,594
795,582,561
796,584,591
797,584,580
798,591,598
799,591,584
800,594,600
801,594,582
802,598,679
803,598,591
804,600,3657
805,600,594
806,609,679
807,609,514
808,614,620
809,620,634
810,620,614
811,634,620
812,660,670
813,670,752
814,670,660
815,679,598
816,679,609
817,752,781
818,752,670
819,781,808
820,781,752
821,808,833
822,808,781
823,833,837
824,833,808
825,837,833
826,992,1007
827,1007,992
828,1051,1065
829,1065,1108
830,1065,1051
831,1108,1065
832,1122,1133
833,1133,1155
834,1133,1122
835,1155,1133
836,1202,1218
837,1218,1234
838,1218,1202
839,1234,1218
840,1249,1255
841,1255,1249
842,1268,1277
843,1277,1268
844,1295,1510
845,1295,1321
846,1298,1331
847,1321,1328
848,1321,1295
849,1328,1404
850,1328,1321
851,1331,1350
852,1331,1298
853,1350,1331
854,1403,1405
855,1404,1510
856,1404,1328
857,1405,1403
858,1448,1457
859,1457,1448
860,1510,1404
861,1510,1295
862,1515,1548
863,1548,1576
864,1548,1515
865,1576,1599
866,1576,1548
867,1599,1576
868,1606,1646
869,1646,1606
870,1715,3657
871,1720,3657
872,1730,1806
873,1806,1811
874,1806,1730
875,1811,1819
876,1811,1806
877,1819,1811
878,1847,1852
879,1852,1855
880,1852,1847
881,1855,1852
882,1893,3657
883,1911,3657
884,1926,1944
885,1934,3657
886,1940,3657
887,1944,1952
888,1944,1926
889,1948,3657
890,1952,1944
891,1981,1991
892,1984,3657
893,1991,1997
894,1991,1981
895,1997,2003
896,1997,1991
897,2003,2011
898,2003,1997
899,2011,2003
900,2020,2025
901,2025,2028
902,2025,2020
903,2028,2025
904,2039,3657
905,2040,2043
906,2043,2048
907,2043,2040
908,2048,2053
909,2048,2043
910,2053,2078
911,2053,2048
912,2078,2084
913,2078,2053
914,2083,2090
915,2083,3657
916,2084,2093
917,2084,2078
918,2090,2083
919,2090,3657
920,2093,2084
921,2100,2104
922,2104,2100
923,2119,2126
924,2126,2134
925,2126,2119
926,2134,2139
927,2134,2126
928,2139,2161
929,2139,2134
930,2161,2166
931,2161,2139
932,2166,2172
933,2166,2161
934,2172,2179
935,2172,2166
936,2179,2172
937,2199,2204
938,2204,2213
939,2204,2199
940,2213,2219
941,2213,2204
942,2219,2229
943,2219,2213
944,2229,2240
945,2229,2219
946,2240,2245
947,2240,2229
948,2245,2240
949,2259,2269
950,2269,2276
951,2269,2259
952,2276,2332
953,2276,2269
954,2304,3657
955,2319,2682
956,2319,2325
957,2325,2336
958,2325,2319
959,2332,2367
960,2332,2276
961,2336,2346
962,2336,2325
963,2346,2406
964,2346,2336
965,2367,2399
966,2367,2332
967,2374,2384
968,2376,2387
969,2381,3657
970,2382,3657
971,2384,2374
972,2387,2376
973,2399,2420
974,2399,2367
975,2406,2410
976,2406,2346
977,2410,2413
978,2410,2406
979,2413,2513
980,2413,2410
981,2418,2424
982,2420,2429
983,2420,2399
984,2424,2418
985,2426,2436
986,2429,2441
987,2429,2420
988,2436,2443
989,2436,2426
990,2441,2682
991,2441,2429
992,2443,2451
993,2443,2436
994,2449,2454
995,2451,2472
996,2451,2443
997,2454,2458
998,2454,2449
999,2458,2467
1000,2458,2454
1001,2467,2483
1002,2467,2458
1003,2472,2478
1004,2472,2451
1005,2478,2486
1006,2478,2472
1007,2483,2467
1008,2486,2478
1009,2496,2501
1010,2501,2496
1011,2513,2413
1012,2513,2521
1013,2516,2522
1014,2521,2513
1015,2521,2527
1016,2522,2531
1017,2522,2516
1018,2525,2535
1019,2527,2607
1020,2527,2521
1021,2531,3657
1022,2531,2522
1023,2535,2545
1024,2535,2525
1025,2545,2553
1026,2545,2535
1027,2553,2545
1028,2561,2567
1029,2567,2561
1030,2607,2619
1031,2607,2527
1032,2619,2720
1033,2619,2607
1034,2650,2663
1035,2663,2668
1036,2663,2650
1037,2668,2663
1038,2674,2681
1039,2681,2693
1040,2681,2674
1041,2682,2441
1042,2682,2319
1043,2693,2681
1044,2719,2725
1045,2720,2742
1046,2720,2619
1047,2723,3657
1048,2725,2732
1049,2725,2719
1050,2732,2738
1051,2732,2725
1052,2735,3657
1053,2735,2745
1054,2735,2744
1055,2738,2748
1056,2738,2732
1057,2742,2765
1058,2742,2720
1059,2744,3657
1060,2744,2735
1061,2745,2735
1062,2748,2754
1063,2748,2738
1064,2754,2760
1065,2754,2748
1066,2760,2781
1067,2760,2754
1068,2765,2742
1069,2768,3657
1070,2771,3657
1071,2771,2776
1072,2776,2782
1073,2776,2771
1074,2781,2786
1075,2781,2760
1076,2782,2776
1077,2786,2848
1078,2786,2781
1079,2798,2817
1080,2817,2832
1081,2817,2798
1082,2832,2817
1083,2848,2909
1084,2848,2786
1085,2852,2861
1086,2855,2856
1087,2856,2855
1088,2861,2852
1089,2909,2918
1090,2909,2848
1091,2918,2930
1092,2918,2909
1093,2930,2950
1094,2930,2918
1095,2950,2990
1096,2950,2930
1097,2990,2998
1098,2990,2950
1099,2998,2990
1100,3010,3023
1101,3023,3030
1102,3023,3010
1103,3030,3036
1104,3030,3023
1105,3036,3048
1106,3036,3030
1107,3048,3052
1108,3048,3036
1109,3052,3074
1110,3052,3048
1111,3053,3151
1112,3074,3097
1113,3074,3052
1114,3097,3130
1115,3097,3074
1116,3130,3136
1117,3130,3097
1118,3136,3230
1119,3136,3130
1120,3151,3180
1121,3151,3053
1122,3180,3193
1123,3180,3151
1124,3193,3443
1125,3193,3180
1126,3230,3136
1127,3261,3279
1128,3279,3382
1129,3279,3261
1130,3382,3487
1131,3382,3279
1132,3443,3193
1133,3464,3569
1134,3487,3382
1135,3519,3525
1136,3525,3534
1137,3525,3519
1138,3534,3525
1139,3552,3559
1140,3559,3552
1141,3569,3588
1142,3569,3464
1143,3588,3569
1144,3602,3606
1145,3606,3602
1146,3657,2090
1147,3657,2083
1148,3657,2039
1149,3657,1984
1150,3657,1948
1151,3657,1940
1152,3657,1934
1153,3657,1911
1154,3657,1893
1155,3657,1720
1156,3657,1715
1157,3657,2771
1158,3657,2768
1159,3657,2744
1160,3657,2735
1161,3657,2723
1162,3657,2531
1163,3657,2381
1164,3657,2382
1165,3657,2304
1166,3657,600
1167,1461,399
1168,1639,399
1169,2212,399
1170,2231,399
1171,2276,399
1172,2471,775
1173,2471,399
1174,2638,775
1175,2644,775
1176,10,139
1177,10,108
1178,29,1076
1179,48,1675
1180,48,1076
1181,56,1675
1182,108,2024
1183,2043,2332
1184,2043,2394
1185,2043,2305
1186,2511,2394
1187,3419,3594
1188,3606,3802
